,DEPT,WOBAVG,FLOWIN,SURFRPM,TORQUEAV,PUMPAVG
302,2607.2000000000003,2.0,4517.4362,59.6798,8.6346,166.7871
303,2607.3,2.0,4518.6603,59.8135,8.7053,166.9429
304,2607.4,2.0,4518.6603,59.8135,8.7053,166.9429
305,2607.5,2.0,4518.6603,59.8135,8.7053,166.9429
306,2607.6000000000004,2.0,4518.6603,59.8135,8.7053,166.9429
307,2607.7000000000003,2.0,4518.6603,59.8135,8.7053,166.9429
308,2607.8,2.0,4518.6201,60.0246,9.1706,166.9218
309,2607.9,2.0,4518.6201,60.0246,9.1706,166.9218
310,2608.0,2.0,4518.6201,60.0246,9.1706,166.9218
311,2608.1000000000004,2.0,4518.6201,60.0246,9.1706,166.9218
312,2608.2000000000003,2.0,4518.6201,60.0246,9.1706,166.9218
313,2608.3,2.0,4518.599,60.0387,9.3155,166.8452
314,2608.4,2.0,4518.599,60.0387,9.3155,166.8452
315,2608.5,2.0,4518.599,60.0387,9.3155,166.8452
316,2608.6000000000004,2.0,4518.599,60.0387,9.3155,166.8452
317,2608.7000000000003,2.0,4518.599,60.0387,9.3155,166.8452
318,2608.8,2.0,4518.5997,59.8261,9.091,166.7048
319,2608.9,2.0,4518.5997,59.8261,9.091,166.7048
320,2609.0,2.0,4518.5997,59.8261,9.091,166.7048
321,2609.1000000000004,2.0,4518.5997,59.8261,9.091,166.7048
322,2609.2000000000003,2.0,4518.5997,59.8261,9.091,166.7048
323,2609.3,2.0,4518.6001,59.763,8.868,166.4087
324,2609.4,2.0,4518.6001,59.763,8.868,166.4087
325,2609.5,2.0,4518.6001,59.763,8.868,166.4087
326,2609.6000000000004,2.0,4518.6001,59.763,8.868,166.4087
327,2609.7000000000003,2.0,4518.6001,59.763,8.868,166.4087
328,2609.8,2.0,4518.6001,59.8517,8.6464,165.9543
329,2609.9,2.0,4518.6001,59.8517,8.6464,165.9543
330,2610.0,2.0,4518.6001,59.8517,8.6464,165.9543
331,2610.1000000000004,2.0,4518.6001,59.8517,8.6464,165.9543
332,2610.2000000000003,2.0,4518.6001,59.8517,8.6464,165.9543
333,2610.3,2.0,4518.6001,59.9338,8.6028,166.0184
334,2610.4,2.0,4518.6001,59.9338,8.6028,166.0184
335,2610.5,2.0,4518.6001,59.9338,8.6028,166.0184
336,2610.6000000000004,2.0,4518.6001,59.9338,8.6028,166.0184
337,2610.7000000000003,2.0,4518.6001,59.9338,8.6028,166.0184
338,2610.8,2.0,4518.6001,60.01,8.7188,166.5469
339,2610.9,2.0,4518.6001,60.01,8.7188,166.5469
340,2611.0,2.0,4518.6001,60.01,8.7188,166.5469
341,2611.1000000000004,2.0,4518.6001,60.01,8.7188,166.5469
