DEPTH,ABDCQF01,ABDCQF02,ABDCQF03,ABDCQF04,BS,CALI,DRHO,GR,NBGRCFM,NPHI,PEF,RACEHM,RACELM,RD,RHOB,RM,ROP,RPCEHM,RPCELM,RT
3408.1,2.2327,2.2196,2.2268,2.2291,8.5,8.4755,0.0409,31.9372,30.6965,0.2421,5.4121,0.5817,0.6471,0.5748,2.2238,0.614,21.9646,0.614,0.5748,0.614
3408.2,2.2276,2.2166,2.226,2.2252,8.5,8.4756,0.0408,31.7543,32.3644,0.2427,5.3897,0.5793,0.6464,0.5726,2.2209,0.6153,22.7891,0.6153,0.5726,0.6153
3408.3,2.2201,2.213,2.2256,2.2232,8.5,8.5243,0.0407,32.8501,33.5276,0.2446,5.3812,0.5776,0.646,0.573,2.2183,0.6127,23.6137,0.6127,0.573,0.6127
3408.4,2.2123,2.2108,2.2253,2.2233,8.5,8.5243,0.0408,31.8252,35.1828,0.2485,5.3876,0.575,0.644,0.5703,2.2165,0.6065,24.4641,0.6065,0.5703,0.6065
3408.5,2.2066,2.2112,2.2246,2.2225,8.5,8.5243,0.041,32.3132,34.3855,0.2494,5.3932,0.5746,0.6438,0.568,2.2152,0.5976,25.3145,0.5976,0.568,0.5976
3408.6,2.2037,2.2139,2.2226,2.2179,8.5,8.5243,0.041,31.8351,32.9109,0.2472,5.3945,0.5752,0.6431,0.565,2.2137,0.5929,26.1642,0.5929,0.565,0.5929
3408.7,2.2022,2.2168,2.2195,2.2117,8.5,8.5243,0.0408,31.6423,32.9901,0.2449,5.3984,0.5762,0.6413,0.5645,2.2115,0.5908,26.7544,0.5908,0.5645,0.5908
3408.8,2.2022,2.2188,2.2151,2.2049,8.5,8.5242,0.0401,31.5645,34.1997,0.2445,5.402,0.5762,0.6402,0.5638,2.2084,0.5928,27.3446,0.5928,0.5638,0.5928
3408.9,2.2033,2.2185,2.2093,2.1993,8.5,8.4755,0.0388,32.0078,32.0829,0.2464,5.3949,0.5762,0.6384,0.5631,2.2051,0.5925,27.9334,0.5925,0.5631,0.5925
3409.0,2.2037,2.2164,2.2047,2.1958,8.5,8.4755,0.0372,32.0374,32.0108,0.2449,5.3725,0.5765,0.636,0.5623,2.2025,0.5922,27.9238,0.5922,0.5623,0.5922
3409.1,2.2013,2.2164,2.2074,2.1964,8.5,8.4755,0.0376,31.6651,32.8798,0.2414,5.3497,0.5754,0.6337,0.5616,2.2039,0.5934,27.9143,0.5934,0.5616,0.5934
3409.2,2.199,2.2165,2.2101,2.197,8.5,8.4755,0.038,31.2954,33.7444,0.238,5.327,0.5787,0.633,0.5634,2.2052,0.5942,27.9048,0.5942,0.5634,0.5942
3409.3,2.1964,2.2172,2.2165,2.2007,8.5,8.4755,0.0389,32.0017,32.7739,0.2368,5.3137,0.5821,0.6308,0.5635,2.208,0.597,27.9353,0.597,0.5635,0.597
3409.4,2.1955,2.2151,2.2208,2.2044,8.5,8.4755,0.0386,31.6992,34.1762,0.2368,5.3001,0.5846,0.6287,0.5665,2.2094,0.6045,27.9657,0.6045,0.5665,0.6045
3409.5,2.1971,2.2104,2.2227,2.208,8.5,8.4755,0.0372,32.0494,35.599,0.2365,5.2862,0.5888,0.6256,0.5684,2.2094,0.6092,27.9961,0.6092,0.5684,0.6092
3409.6,2.2024,2.2065,2.2241,2.2126,8.5,8.4755,0.0366,31.7975,34.1774,0.2364,5.2839,0.5889,0.6255,0.5693,2.2108,0.6087,27.9867,0.6087,0.5693,0.6087
3409.7,2.2104,2.2056,2.2257,2.2189,8.5,8.4755,0.0373,31.6218,32.798,0.2381,5.3039,0.5892,0.6232,0.5691,2.2142,0.6096,27.9773,0.6096,0.5691,0.6096
3409.8,2.218,2.2087,2.2264,2.2253,8.5,8.4755,0.0387,31.1321,32.0933,0.2417,5.3368,0.5911,0.6217,0.5686,2.2184,0.6082,27.9679,0.6082,0.5686,0.6082
3409.9,2.2222,2.2154,2.2242,2.2289,8.5,8.4755,0.0397,30.9696,33.6603,0.2456,5.3585,0.5882,0.6197,0.5678,2.2215,0.6077,27.9778,0.6077,0.5678,0.6077
3410.0,2.2222,2.2239,2.2189,2.2275,8.5,8.4755,0.0396,30.5046,34.0944,0.2483,5.3541,0.5881,0.6156,0.567,2.2217,0.6062,27.9877,0.6062,0.567,0.6062
3410.1,2.2195,2.2326,2.2124,2.2224,8.5,8.4755,0.0386,30.3847,34.6198,0.2488,5.3225,0.5886,0.6125,0.5673,2.2203,0.608,27.9977,0.608,0.5673,0.608
3410.2,2.2163,2.2385,2.2106,2.2173,8.5,8.4755,0.0377,31.1481,33.7218,0.2474,5.2897,0.5872,0.6107,0.5684,2.2198,0.6117,28.0878,0.6117,0.5684,0.6117
3410.3,2.214,2.2404,2.2168,2.2172,8.5,8.4755,0.038,30.3958,35.0391,0.2456,5.2742,0.5881,0.607,0.5706,2.2219,0.6137,28.1778,0.6137,0.5706,0.6137
3410.4,2.2127,2.2375,2.2278,2.2216,8.5,8.4755,0.0389,31.7451,33.6711,0.2452,5.2751,0.59,0.6057,0.5716,2.2251,0.6156,28.2677,0.6156,0.5716,0.6156
3410.5,2.2123,2.2302,2.2366,2.227,8.5,8.4756,0.0393,30.7789,31.5295,0.2452,5.2806,0.5889,0.6036,0.5726,2.2264,0.6171,28.3037,0.6171,0.5726,0.6171
3410.6,2.2136,2.2222,2.2384,2.2298,8.5,8.5242,0.0385,31.1313,29.8863,0.2486,5.2787,0.5925,0.6024,0.5736,2.2249,0.6179,28.3397,0.6179,0.5736,0.6179
3410.7,2.2171,2.2186,2.2333,2.229,8.5,8.5,0.0373,31.3189,30.9939,0.2481,5.2703,0.5917,0.6004,0.5761,2.2224,0.6209,28.3755,0.6209,0.5761,0.6209
3410.8,2.2225,2.2207,2.2264,2.2263,8.5,8.5242,0.0365,30.9351,34.1105,0.2483,5.2603,0.5916,0.5968,0.5776,2.221,0.6261,28.3532,0.6261,0.5776,0.6261
3410.9,2.2282,2.2251,2.2218,2.2233,8.5,8.4755,0.0361,31.9692,34.6455,0.2497,5.243,0.5906,0.5953,0.5775,2.2211,0.626,28.3308,0.626,0.5775,0.626
3411.0,2.2316,2.2286,2.2214,2.2206,8.5,8.4755,0.0357,30.9819,35.0866,0.2486,5.1995,0.588,0.5926,0.5761,2.2217,0.6226,28.3088,0.6226,0.5761,0.6226
3411.1,2.2311,2.2315,2.2251,2.2184,8.5,8.4754,0.0354,30.4326,36.1629,0.246,5.1249,0.583,0.5887,0.5719,2.2227,0.6121,28.3763,0.6121,0.5719,0.6121
3411.2,2.2272,2.2327,2.2313,2.217,8.5,8.451,0.0353,31.3873,34.2501,0.2426,5.0405,0.5797,0.5866,0.5693,2.224,0.6061,28.4438,0.6061,0.5693,0.6061
3411.3,2.2231,2.2311,2.2376,2.2175,8.5,8.4267,0.0355,31.6952,33.6418,0.2404,4.9852,0.5762,0.5828,0.5681,2.2251,0.6067,28.5111,0.6067,0.5681,0.6067
3411.4,2.2211,2.2258,2.2429,2.2209,8.5,8.4268,0.0358,32.676,34.4082,0.2402,4.9941,0.5735,0.5793,0.568,2.2261,0.6088,28.4956,0.6088,0.568,0.6088
3411.5,2.2225,2.2195,2.2463,2.2263,8.5,8.4755,0.0365,31.3372,36.6582,0.2413,5.0704,0.5727,0.5786,0.5676,2.2273,0.6088,28.4801,0.6088,0.5676,0.6088
3411.6,2.2264,2.2176,2.2473,2.2309,8.5,8.4755,0.0376,31.6626,33.7489,0.2423,5.1798,0.5718,0.5769,0.5671,2.229,0.6088,28.4646,0.6088,0.5671,0.6088
3411.7,2.2309,2.2231,2.2444,2.2313,8.5,8.4755,0.0386,31.2892,34.0587,0.2412,5.2766,0.5706,0.5743,0.5661,2.2308,0.6075,28.4507,0.6075,0.5661,0.6075
3411.8,2.2336,2.2334,2.2394,2.2292,8.5,8.4755,0.0391,31.7887,31.6901,0.2375,5.333,0.5679,0.571,0.5639,2.2324,0.6065,28.4369,0.6065,0.5639,0.6065
3411.9,2.2337,2.2422,2.236,2.2287,8.5,8.4755,0.0392,30.8517,32.5264,0.2328,5.3493,0.5616,0.568,0.5615,2.2339,0.6027,28.4231,0.6027,0.5615,0.6027
3412.0,2.232,2.246,2.236,2.2317,8.5,8.4755,0.0394,31.4317,33.7581,0.2289,5.3502,0.5585,0.5656,0.5606,2.2353,0.6032,28.4155,0.6032,0.5606,0.6032
3412.1,2.2299,2.246,2.2368,2.2354,8.5,8.4755,0.0397,31.8885,34.8541,0.2278,5.357,0.5583,0.564,0.5603,2.2358,0.6003,28.4079,0.6003,0.5603,0.6003
3412.2,2.2282,2.2448,2.2351,2.2363,8.5,8.4755,0.0398,31.243,33.2901,0.2294,5.3704,0.5597,0.5626,0.5595,2.2344,0.5963,28.4003,0.5963,0.5595,0.5963
3412.3,2.2251,2.2428,2.2294,2.2356,8.5,8.4755,0.0392,30.2262,35.1026,0.2317,5.3595,0.5596,0.5617,0.5588,2.231,0.5948,28.3928,0.5948,0.5588,0.5948
3412.4,2.2211,2.2406,2.2227,2.2364,8.5,8.4755,0.0383,30.3109,34.5721,0.2336,5.3144,0.5605,0.5607,0.5589,2.2278,0.5944,28.3853,0.5944,0.5589,0.5944
3412.5,2.2179,2.2396,2.2194,2.2388,8.5,8.4755,0.0376,31.2613,34.5958,0.2342,5.2626,0.5605,0.5594,0.5592,2.2266,0.5936,28.3778,0.5936,0.5592,0.5936
3412.6,2.217,2.2408,2.2215,2.2404,8.5,8.4755,0.0376,32.477,33.672,0.2337,5.2501,0.5597,0.5589,0.5588,2.2281,0.5935,28.397,0.5935,0.5588,0.5935
3412.7,2.2182,2.2434,2.2276,2.2379,8.5,8.4755,0.038,31.5537,34.6244,0.2316,5.2871,0.5596,0.5575,0.5595,2.2309,0.5943,28.4162,0.5943,0.5595,0.5943
3412.8,2.2219,2.2458,2.2345,2.2326,8.5,8.4755,0.0385,31.5564,35.6361,0.2283,5.3422,0.5561,0.5559,0.5612,2.2334,0.5979,28.4355,0.5979,0.5612,0.5979
3412.9,2.2275,2.2473,2.2405,2.2279,8.5,8.4755,0.0389,31.6934,37.0459,0.2259,5.3738,0.557,0.5565,0.5619,2.2356,0.5995,28.4752,0.5995,0.5619,0.5995
3413.0,2.2331,2.249,2.2437,2.2273,8.5,8.4755,0.0391,32.3263,38.0624,0.2263,5.3626,0.5583,0.5562,0.5622,2.2375,0.5977,28.5148,0.5977,0.5622,0.5977
3413.1,2.2344,2.2511,2.2429,2.2306,8.5,8.4755,0.0394,33.1754,37.1731,0.229,5.3331,0.5582,0.5566,0.5626,2.2385,0.5954,28.5544,0.5954,0.5626,0.5954
3413.2,2.2321,2.2531,2.2394,2.2353,8.5,8.4755,0.0397,33.8268,35.8111,0.2309,5.3191,0.5588,0.556,0.5636,2.2385,0.5959,28.5551,0.5959,0.5636,0.5959
3413.3,2.229,2.2543,2.2351,2.2394,8.5,8.4755,0.0399,34.1136,32.4219,0.2302,5.3281,0.5556,0.5553,0.5639,2.2381,0.5984,28.5558,0.5984,0.5639,0.5984
3413.4,2.2271,2.256,2.2313,2.2423,8.5,8.4755,0.0403,33.3639,34.3901,0.2279,5.3568,0.5543,0.5552,0.5644,2.2382,0.6007,28.5567,0.6007,0.5644,0.6007
3413.5,2.2271,2.2582,2.2292,2.243,8.5,8.4755,0.0405,33.846,34.2746,0.2261,5.3913,0.5553,0.5552,0.5647,2.2384,0.5996,28.5951,0.5996,0.5647,0.5996
3413.6,2.2281,2.2598,2.2281,2.2422,8.5,8.4755,0.0403,34.8862,33.4656,0.2268,5.4188,0.556,0.5559,0.5641,2.2382,0.5981,28.6336,0.5981,0.5641,0.5981
3413.7,2.23,2.2607,2.227,2.241,8.5,8.4755,0.0402,33.3021,32.3251,0.23,5.4332,0.5562,0.5553,0.564,2.2376,0.5981,28.6721,0.5981,0.564,0.5981
3413.8,2.2329,2.2614,2.2258,2.2405,8.5,8.4755,0.0407,34.1625,33.5101,0.2341,5.4384,0.5551,0.5561,0.5635,2.2377,0.5966,28.7015,0.5966,0.5635,0.5966
3413.9,2.2357,2.2627,2.2261,2.2396,8.5,8.4755,0.0418,33.3079,34.3287,0.2368,5.436,0.5548,0.5557,0.563,2.2388,0.5947,28.731,0.5947,0.563,0.5947
3414.0,2.2381,2.2647,2.2292,2.2367,8.5,8.4756,0.0429,32.2876,35.0319,0.2371,5.4051,0.5519,0.5566,0.5605,2.2401,0.5897,28.7604,0.5897,0.5605,0.5897
3414.1,2.24,2.2657,2.2344,2.232,8.5,8.5243,0.0437,32.6992,34.7571,0.2342,5.3457,0.5527,0.5566,0.5595,2.2409,0.5818,28.7502,0.5818,0.5595,0.5818
3414.2,2.2415,2.2652,2.24,2.2278,8.5,8.5242,0.0444,33.2171,33.4512,0.2348,5.2791,0.5526,0.5576,0.556,2.2414,0.578,28.74,0.578,0.556,0.578
3414.3,2.2416,2.262,2.2432,2.2261,8.5,8.4755,0.0447,32.9842,32.6477,0.2355,5.2315,0.5504,0.5575,0.5547,2.2408,0.5752,28.7296,0.5752,0.5547,0.5752
3414.4,2.2392,2.2559,2.2413,2.2264,8.5,8.4755,0.0437,32.1448,34.2007,0.2362,5.2074,0.5506,0.5563,0.553,2.2379,0.5732,28.6522,0.5732,0.553,0.5732
3414.5,2.2335,2.2464,2.2363,2.2265,8.5,8.4755,0.0412,32.4599,33.1085,0.2355,5.1923,0.5522,0.5577,0.5514,2.233,0.5711,28.5749,0.5711,0.5514,0.5711
3414.6,2.2254,2.2348,2.232,2.2262,8.5,8.4755,0.0385,32.0504,33.4341,0.2341,5.1825,0.5529,0.5578,0.5495,2.2276,0.5679,28.4978,0.5679,0.5495,0.5679
3414.7,2.2173,2.2257,2.2317,2.2263,8.5,8.4755,0.0373,31.0296,35.1046,0.2342,5.1904,0.551,0.5589,0.5481,2.2243,0.5645,28.5049,0.5645,0.5481,0.5645
3414.8,2.2113,2.2233,2.2345,2.2269,8.5,8.4755,0.0381,31.2889,36.2287,0.2362,5.2085,0.5482,0.5605,0.547,2.224,0.5628,28.5121,0.5628,0.547,0.5628
3414.9,2.2086,2.2267,2.2368,2.2274,8.5,8.4755,0.0395,30.9995,35.2171,0.2382,5.2156,0.5481,0.5624,0.5476,2.2253,0.5631,28.5191,0.5631,0.5476,0.5631
3415.0,2.2089,2.2319,2.2358,2.228,8.5,8.4755,0.0401,30.5377,35.2148,0.2396,5.1999,0.5469,0.5638,0.5485,2.2263,0.5654,28.4684,0.5654,0.5485,0.5654
3415.1,2.2111,2.2352,2.2328,2.2295,8.5,8.4755,0.0397,30.5207,33.4174,0.2408,5.1835,0.5464,0.5654,0.5499,2.2265,0.5677,28.4177,0.5677,0.5499,0.5677
3415.2,2.2136,2.2354,2.2307,2.2311,8.5,8.4755,0.0391,30.611,32.7205,0.2424,5.2012,0.5454,0.5671,0.5499,2.2263,0.5667,28.3669,0.5667,0.5499,0.5667
3415.3,2.2147,2.2336,2.2305,2.2291,8.5,8.4755,0.0384,30.8276,33.4081,0.2439,5.2592,0.5482,0.5708,0.5497,2.2254,0.5622,28.3174,0.5622,0.5497,0.5622
3415.4,2.2154,2.2323,2.2318,2.2221,8.5,8.4755,0.0378,30.2127,32.9025,0.2439,5.326,0.5476,0.5741,0.5484,2.2238,0.5591,28.2679,0.5591,0.5484,0.5591
3415.5,2.2171,2.2322,2.2335,2.2135,8.5,8.4755,0.0374,30.2237,33.0055,0.2422,5.3613,0.5475,0.5774,0.5488,2.2226,0.5573,28.2183,0.5573,0.5488,0.5573
3415.6,2.2201,2.2311,2.2358,2.2084,8.5,8.4755,0.0375,30.7624,33.0742,0.239,5.353,0.549,0.5811,0.55,2.2225,0.5557,28.1526,0.5557,0.55,0.5557
3415.7,2.222,2.2288,2.238,2.2101,8.5,8.4755,0.0381,30.1831,33.4337,0.2346,5.3245,0.5516,0.5875,0.5531,2.2236,0.556,28.0869,0.556,0.5531,0.556
3415.8,2.2192,2.2274,2.2395,2.2172,8.5,8.4755,0.0389,29.8903,34.9706,0.2303,5.3011,0.5563,0.5955,0.5583,2.2247,0.5599,28.0215,0.5599,0.5583,0.5599
3415.9,2.2127,2.2286,2.2396,2.2237,8.5,8.4755,0.0392,30.6059,34.9993,0.2281,5.2982,0.5615,0.6032,0.5644,2.2249,0.5655,28.0143,0.5655,0.5644,0.5655
3416.0,2.2066,2.2312,2.2392,2.2262,8.5,8.4755,0.0385,28.8593,33.6713,0.2294,5.2992,0.5671,0.6097,0.57,2.2244,0.5727,28.0072,0.5727,0.57,0.5727
3416.1,2.2055,2.2321,2.2389,2.2244,8.5,8.4755,0.0367,28.5826,32.8438,0.233,5.2876,0.573,0.618,0.58,2.2237,0.5861,28.0,0.5861,0.58,0.5861
3416.2,2.2109,2.2297,2.2393,2.2215,8.5,8.4755,0.0345,29.3371,32.9878,0.2351,5.2589,0.5805,0.6266,0.5892,2.2238,0.6013,27.983,0.6013,0.5892,0.6013
3416.3,2.2195,2.2259,2.2413,2.2208,8.5,8.4756,0.0326,29.0919,31.6976,0.2337,5.2242,0.5917,0.635,0.5982,2.2251,0.6153,27.966,0.6153,0.5982,0.6153
3416.4,2.2278,2.2238,2.2461,2.2243,8.5,8.4998,0.0319,29.3295,33.0058,0.2281,5.1981,0.5951,0.6459,0.605,2.2282,0.6207,27.949,0.6207,0.605,0.6207
3416.5,2.2335,2.2261,2.2524,2.2308,8.5,8.4755,0.0328,29.2508,34.122,0.2259,5.1856,0.6042,0.6523,0.6092,2.2331,0.6248,27.9713,0.6248,0.6092,0.6248
3416.6,2.2361,2.2326,2.258,2.2377,8.5,8.4755,0.0352,28.5429,34.0662,0.2248,5.1923,0.6115,0.6644,0.616,2.2387,0.6283,27.9936,0.6283,0.616,0.6283
3416.7,2.2365,2.2427,2.2618,2.2431,8.5,8.4755,0.0382,29.2941,32.6958,0.2263,5.2279,0.6197,0.6791,0.6243,2.2443,0.6322,28.0157,0.6322,0.6243,0.6322
3416.8,2.2363,2.2543,2.265,2.2458,8.5,8.4755,0.0407,28.9104,33.672,0.2286,5.2959,0.6257,0.6894,0.6329,2.2495,0.6367,27.9987,0.6367,0.6329,0.6367
3416.9,2.2358,2.2627,2.2682,2.2455,8.5,8.4755,0.0412,29.1852,35.3461,0.2287,5.3755,0.6395,0.7029,0.6441,2.2527,0.6419,27.9817,0.6419,0.6441,0.6419
3417.0,2.2356,2.2655,2.2716,2.2441,8.5,8.4755,0.04,29.9564,35.1323,0.2261,5.4322,0.664,0.7198,0.6567,2.2541,0.6531,27.9647,0.6531,0.6567,0.6531
3417.1,2.2369,2.2644,2.2729,2.2442,8.5,8.4755,0.0383,29.653,33.2705,0.2228,5.4437,0.6905,0.7368,0.671,2.2544,0.6728,27.974,0.6728,0.671,0.6728
3417.2,2.2405,2.2636,2.2697,2.2467,8.5,8.4755,0.0374,29.0673,32.6149,0.2213,5.4166,0.7062,0.7562,0.6884,2.2546,0.6903,27.9833,0.6903,0.6884,0.6903
3417.3,2.2454,2.2656,2.2622,2.2489,8.5,8.4755,0.0371,29.9706,31.3631,0.2224,5.3629,0.7299,0.7747,0.7025,2.2541,0.703,27.9926,0.703,0.7025,0.703
3417.4,2.2482,2.2674,2.253,2.2482,8.5,8.4755,0.0361,29.8467,30.5808,0.2253,5.2971,0.7502,0.7942,0.7071,2.2519,0.7029,28.002,0.7029,0.7071,0.7029
3417.5,2.2472,2.2659,2.2462,2.2451,8.5,8.4755,0.0341,29.9707,30.4037,0.2281,5.2357,0.7536,0.8139,0.7162,2.2483,0.7015,28.0113,0.7015,0.7162,0.7015
3417.6,2.2439,2.2619,2.245,2.2432,8.5,8.4755,0.0324,31.4835,31.1266,0.229,5.2064,0.7587,0.8386,0.7319,2.2459,0.7043,28.0206,0.7043,0.7319,0.7043
3417.7,2.2419,2.2585,2.2501,2.2453,8.5,8.4755,0.0327,31.1881,31.3808,0.2276,5.223,0.7691,0.859,0.7462,2.2471,0.7043,28.0166,0.7043,0.7461,0.7043
3417.8,2.2433,2.2577,2.2592,2.2502,8.5,8.4755,0.0347,30.2596,32.9262,0.2257,5.2692,0.7961,0.8883,0.7705,2.2513,0.7024,28.0125,0.7024,0.7705,0.7024
3417.9,2.2466,2.2591,2.2664,2.2531,8.5,8.4755,0.0358,32.3908,32.8891,0.2245,5.3028,0.842,0.9222,0.8057,2.2552,0.7152,28.0084,0.7152,0.8057,0.7152
3418.0,2.2508,2.2605,2.2712,2.2529,8.5,8.4755,0.0335,35.1042,34.3688,0.2224,5.319,0.9147,0.9533,0.8637,2.2578,0.7675,28.0102,0.7674,0.8636,0.7675
3418.1,2.2557,2.2633,2.2809,2.2523,8.5,8.4755,0.0271,37.3581,36.1405,0.2172,5.3648,1.05,0.9966,0.9888,2.2627,0.926,28.0119,0.9259,0.9887,0.926
3418.2,2.2647,2.2738,2.3088,2.2593,8.5,8.4755,0.019,37.8213,37.7719,0.2084,5.4999,1.1739,1.0274,1.1194,2.2778,1.1367,28.0136,1.1364,1.1193,1.1367
3418.3,2.2826,2.3011,2.3657,2.2836,8.5,8.4755,0.0123,39.5136,39.8671,0.1972,5.7428,1.2292,1.0498,1.3488,2.3122,1.7775,27.989,1.7772,1.3487,1.7775
3418.4,2.312,2.3536,2.4483,2.3313,8.5,8.4756,0.0105,44.4467,41.2361,0.1858,6.0652,1.3472,1.0812,1.5526,2.3698,2.4254,27.9645,2.4253,1.5525,2.4254
3418.5,2.3499,2.4288,2.5362,2.4006,8.5,8.5,0.0151,50.7363,44.9956,0.1771,6.371,1.4069,1.1115,1.6265,2.442,2.5376,27.9386,2.5376,1.6265,2.5376
3418.6,2.3907,2.5142,2.603,2.4791,8.5,8.5406,0.0264,58.073,50.8904,0.1766,6.5651,1.4394,1.1417,1.662,2.5135,2.4855,27.3211,2.4856,1.662,2.4855
3418.7,2.432,2.5905,2.6308,2.5489,8.5,8.5569,0.0421,66.9357,59.7199,0.1882,6.6004,1.4818,1.1881,1.7176,2.5674,2.412,26.7035,2.4121,1.7176,2.412
3418.8,2.4816,2.6396,2.6216,2.599,8.5,8.5569,0.0585,74.2365,68.1156,0.2057,6.5177,1.5906,1.2314,1.7783,2.5976,2.3858,26.0877,2.3858,1.7783,2.3858
3418.9,2.5369,2.6496,2.5904,2.6199,8.5,8.5569,0.0706,78.8948,75.5922,0.2219,6.3986,1.7143,1.2856,1.8229,2.6032,2.3796,26.1543,2.3796,1.8229,2.3796
3419.0,2.5829,2.6253,2.5546,2.6088,8.5,8.5569,0.0761,78.5819,78.1086,0.2328,6.2963,1.7418,1.3073,1.8401,2.5895,2.3354,26.2209,2.3356,1.8402,2.3354
3419.1,2.6038,2.5847,2.5268,2.5744,8.5,8.557,0.0766,72.9006,79.268,0.2391,6.2098,1.7622,1.337,1.7609,2.5641,1.9515,26.2879,1.9517,1.761,1.9515
3419.2,2.5981,2.5456,2.5064,2.5319,8.5,8.5894,0.0757,67.9071,80.8034,0.2432,6.125,1.8392,1.3727,1.5995,2.5344,1.5747,26.5593,1.5748,1.5996,1.5747
3419.3,2.5722,2.5084,2.4887,2.4905,8.5,8.6057,0.0741,65.1455,73.328,0.2438,6.0515,1.7747,1.3899,1.5304,2.5035,1.3794,26.8306,1.3794,1.5304,1.3794
3419.4,2.5302,2.4731,2.4702,2.455,8.5,8.6057,0.0709,63.1191,69.1797,0.2459,6.0112,1.5328,1.38,1.4237,2.4726,1.2383,27.102,1.2383,1.4238,1.2383
3419.5,2.4757,2.4432,2.4524,2.4297,8.5,8.622,0.066,62.2262,65.8909,0.2443,6.0067,1.3507,1.3556,1.399,2.4446,1.2562,27.3736,1.2562,1.399,1.2562
3419.6,2.4234,2.4246,2.4394,2.4194,8.5,8.6383,0.0611,60.8442,64.3391,0.2441,6.0212,1.2477,1.3264,1.4047,2.4245,1.3581,27.6451,1.358,1.4047,1.3581
3419.7,2.3865,2.4169,2.4327,2.4194,8.5,8.6383,0.0582,60.1455,66.9534,0.245,6.0364,1.071,1.2957,1.4139,2.4139,1.5377,27.9143,1.5378,1.4139,1.5377
3419.8,2.3699,2.4143,2.4303,2.4212,8.5,8.6383,0.0575,59.4533,66.2257,0.2477,6.0637,1.0524,1.2749,1.3992,2.4095,1.4586,27.1422,1.4588,1.3992,1.4586
3419.9,2.3682,2.4118,2.4281,2.4193,8.5,8.6383,0.0576,58.4485,67.4359,0.2501,6.102,1.1844,1.3066,1.2596,2.4068,1.1667,26.3702,1.1669,1.2597,1.1667
3420.0,2.375,2.4078,2.422,2.4124,8.5,8.6384,0.0578,57.7127,67.2263,0.2462,6.1363,1.2882,1.3234,1.1313,2.4037,0.885,25.6008,0.885,1.1313,0.885
3420.1,2.387,2.4028,2.4112,2.4038,8.5,8.687,0.0578,57.447,64.9244,0.2423,6.1654,1.0097,1.242,1.041,2.4003,0.8572,25.9362,0.8571,1.041,0.8572
3420.2,2.3997,2.4004,2.4011,2.3972,8.5,8.6384,0.0576,51.9169,58.4711,0.2278,6.2215,0.8344,1.1941,1.0478,2.3986,0.9758,26.2715,0.9757,1.0478,0.9758
3420.3,2.4073,2.4053,2.4079,2.3935,8.5,8.6873,0.0558,49.9389,54.8806,0.204,6.4001,0.8087,1.1564,1.0553,2.4017,1.1395,26.6055,1.1395,1.0553,1.1395
3420.4,2.406,2.4249,2.448,2.3923,8.5,8.7684,0.0507,45.2564,47.1511,0.1754,6.7356,0.8332,1.1376,1.0596,2.4129,1.2807,26.3376,1.2807,1.0596,1.2807
3420.5,2.3984,2.4654,2.5212,2.3987,8.5,8.7358,0.0428,41.6922,40.5392,0.1585,7.1708,0.8594,1.1339,1.0439,2.435,1.2715,26.0696,1.2716,1.0439,1.2715
3420.6,2.3912,2.5264,2.6056,2.4219,8.5,8.687,0.0353,41.3708,39.7453,0.1441,7.6059,0.8752,1.1346,1.0305,2.4679,1.1966,25.795,1.1967,1.0306,1.1966
3420.7,2.3893,2.5992,2.6782,2.4677,8.5,8.6383,0.0301,39.0736,38.2039,0.133,7.9411,0.8702,1.1351,1.0038,2.5082,1.0814,22.7011,1.0814,1.0038,1.0814
3420.8,2.3999,2.6704,2.7288,2.5339,8.5,8.6382,0.0276,37.0088,37.8081,0.1287,8.1107,0.825,1.1262,0.9685,2.5558,0.9863,19.6073,0.9863,0.9685,0.9863
3420.9,2.4304,2.7269,2.7576,2.6085,8.5,8.6057,0.028,36.7269,38.3615,0.1334,8.0827,0.786,1.1143,0.9383,2.6074,0.9503,16.5182,0.9504,0.9383,0.9503
3421.0,2.4843,2.7618,2.7642,2.6766,8.5,8.6055,0.0317,37.2034,39.5159,0.1475,7.8971,0.7981,1.1132,0.9203,2.6554,0.925,15.4238,0.9249,0.9203,0.925
3421.1,2.5557,2.7689,2.7443,2.7233,8.5,8.5243,0.0389,37.794,41.7249,0.16,7.6607,0.8293,1.0978,0.9151,2.6876,0.9899,14.3295,0.9898,0.9151,0.9899
3421.2,2.6285,2.7492,2.6994,2.7432,8.5,8.5244,0.0485,38.5486,45.5257,0.171,7.4369,0.834,1.0767,0.9289,2.6946,1.1621,13.2355,1.1619,0.9289,1.1621
3421.3,2.6863,2.7116,2.6387,2.7419,8.5,8.5814,0.0582,42.8672,48.542,0.1779,7.2312,0.8316,1.0392,0.9632,2.6778,1.4477,12.3014,1.4476,0.9632,1.4477
3421.4,2.7229,2.6668,2.5725,2.7282,8.5,8.6383,0.0653,46.1256,49.574,0.1819,7.0281,0.8409,1.0278,0.9975,2.648,1.6019,11.3674,1.6018,0.9975,1.6019
3421.5,2.7405,2.6254,2.5125,2.7061,8.5,8.6383,0.0685,46.3364,50.5219,0.1867,6.8326,0.8232,1.0121,1.0288,2.6145,1.7917,10.4345,1.7915,1.0288,1.7917
