DEPTH,ABDCQF01,ABDCQF02,ABDCQF03,ABDCQF04,BS,CALI,DRHO,DT,DTS,GR,NPHI,PEF,RACEHM,RACELM,RHOB,ROP,RPCEHM,RPCELM,RT
438.5,,,,,26.0,,,,,63.1632,,,1.4245,1.3056,,50.2681,1.3654,1.3056,1.3654
438.6,,,,,26.0,,,,,64.9939,,,1.3984,1.3026,,50.2376,1.2931,1.2991,1.2931
438.7,,,,,26.0,,,,,66.6598,,,1.4063,1.3024,,50.2526,1.44,1.3023,1.44
438.8,,,,,26.0,,,,,68.2001,,,1.4128,1.292,,50.2677,1.3458,1.3099,1.3458
438.9,,,,,26.0,,,,,68.6209,,,1.4235,1.2845,,50.2829,1.3381,1.3059,1.3381
439.0,,,,,26.0,,,,,69.0017,,,1.4342,1.277,,50.3129,1.3308,1.3019,1.3308
439.1,,,,,26.0,,,,,69.3545,,,1.4186,1.2925,,50.3428,1.4656,1.347,1.4656
439.2,,,,,26.0,,,,,67.9926,,,1.4089,1.2784,,50.3725,1.449,1.3287,1.449
439.3,,,,,26.0,,,,,66.9318,,,1.3991,1.2643,,50.3288,1.4322,1.3104,1.4322
439.4,,,,,26.0,,,,,65.142,,,1.3648,1.2582,,50.2851,1.3783,1.2882,1.3783
439.5,,,,,26.0,,,,,72.9225,,,1.3304,1.252,,50.2415,1.3242,1.266,1.3242
439.6,,,,,26.0,,,,,75.1061,,,1.25,1.2477,,50.2425,1.1903,1.1958,1.1903
439.7,,,,,26.0,,,,,67.9834,,,1.2623,1.2473,,50.2436,1.2086,1.1993,1.2086
439.8,,,,,26.0,,,,,65.3552,,,1.2747,1.247,,50.2446,1.2268,1.203,1.2268
439.9,,,,,26.0,,,,,63.6217,,,1.3188,1.2693,,50.2458,1.2688,1.2462,1.2688
440.0,,,,,26.0,,,,,62.9249,,,1.3369,1.2739,,50.247,1.309,1.2603,1.309
440.1,,,,,26.0,,,,,66.4473,,,1.355,1.2786,,50.2481,1.3493,1.2748,1.3493
440.2,,,,,26.0,,,,,68.7501,,,1.4152,1.3238,,50.2296,1.4314,1.3757,1.4314
440.3,,,,,26.0,,,,,68.1947,,,1.4529,1.3324,,50.211,1.475,1.3835,1.475
440.4,,,,,26.0,,,,,63.9715,,,1.4907,1.3411,,50.1925,1.5183,1.3915,1.5183
440.5,,,,,26.0,,,,,60.1106,,,1.5286,1.3647,,50.2075,1.4779,1.4484,1.4779
440.6,,,,,26.0,,,,,64.3111,,,1.5147,1.3759,,50.2225,1.4778,1.451,1.4778
440.7,,,,,26.0,,,,,65.9867,,,1.5009,1.3871,,50.2376,1.4777,1.4536,1.4777
440.8,,,,,26.0,,,,,67.0521,,,1.5732,1.4017,,50.2526,1.5269,1.4504,1.5269
440.9,,,,,26.0,,,,,66.6643,,,1.5654,1.4101,,50.2677,1.539,1.4644,1.539
441.0,,,,,26.0,,,,,65.4446,,,1.5576,1.4186,,50.2827,1.5511,1.4784,1.5511
441.1,,,,,26.0,,,,,64.0039,,,1.5257,1.4344,,50.2527,1.5457,1.4745,1.5457
441.2,,,,,26.0,,,,,68.644,,,1.5587,1.4385,,50.2226,1.536,1.4621,1.536
441.3,,,,,26.0,,,,,68.5397,,,1.5917,1.4427,,50.1928,1.5262,1.4497,1.5262
441.4,,,,,26.0,,,,,65.2991,,,1.61,1.4511,,50.2229,1.4643,1.4364,1.4643
441.5,,,,,26.0,,,,,67.1033,,,1.5998,1.4605,,50.2529,1.4046,1.4156,1.4046
441.6,,,,,26.0,,,,,66.0671,,,1.5895,1.4699,,50.2829,1.345,1.3949,1.345
441.7,,,,,26.0,,,,,62.8606,,,1.5838,1.46,,50.298,1.323,1.4038,1.323
441.8,,,,,26.0,,,,,62.4443,,,1.578,1.4501,,50.3131,1.3016,1.4127,1.3016
441.9,,,,,26.0,,,,,63.033,,,1.5344,1.4529,,50.3281,1.4441,1.401,1.4441
442.0,,,,,26.0,,,,,65.9778,,,1.5278,1.4373,,50.2979,1.4408,1.3995,1.4408
442.1,,,,,26.0,,,,,64.4101,,,1.5212,1.4217,,50.2677,1.4376,1.3979,1.4376
442.2,,,,,26.0,,,,,63.7122,,,1.5072,1.446,,50.2377,1.4249,1.3979,1.4249
442.3,,,,,26.0,,,,,65.1417,,,1.5075,1.4387,,50.268,1.4144,1.4022,1.4144
442.4,,,,,26.0,,,,,65.4517,,,1.5077,1.4315,,50.2983,1.4038,1.4065,1.4038
442.5,,,,,26.0,,,,,66.1068,,,1.5067,1.4286,,50.3062,1.3862,1.3901,1.3862
442.6,,,,,26.0,,,,,67.516,,,1.509,1.4364,,42.5158,1.4029,1.3992,1.4029
442.7,,,,,26.0,,,,,68.916,,,1.5114,1.4441,,34.7254,1.4194,1.4084,1.4194
442.8,,,,,26.0,,,,,70.1737,,,1.5324,1.4365,,26.9419,1.3931,1.4233,1.3931
442.9,,,,,26.0,,,,,68.3637,,,1.5394,1.4381,,21.4948,1.422,1.4217,1.422
443.0,,,,,26.0,,,,,70.4108,,,1.5465,1.4396,,16.0477,1.451,1.4202,1.451
443.1,,,,,26.0,,,,,72.1691,,,1.6017,1.4432,,10.619,1.473,1.4303,1.473
443.2,,,,,26.0,,,,,64.3296,,,1.5832,1.4367,,11.543,1.5113,1.4514,1.5113
443.3,,,,,26.0,,,,,63.5501,,,1.5648,1.4302,,12.467,1.5494,1.4725,1.5494
443.4,,,,,26.0,,,,,65.5313,,,1.5696,1.4382,,13.4014,1.4845,1.4575,1.4845
443.5,,,,,26.0,,,,,66.2326,,,1.5684,1.4366,,17.9592,1.5087,1.4607,1.5087
443.6,,,,,26.0,,,,,67.4297,,,1.5673,1.435,,22.5171,1.5328,1.464,1.5328
443.7,,,,,26.0,,,,,68.9063,,,1.5625,1.4403,,27.0757,1.5049,1.4646,1.5049
443.8,,,,,26.0,,,,,66.4607,,,1.5608,1.4441,,31.8561,1.532,1.4588,1.532
443.9,,,,,26.0,,,,,65.907,,,1.559,1.448,,36.6364,1.5589,1.453,1.5589
444.0,,,,,26.0,,,,,66.2815,,,1.5507,1.4531,,41.4137,1.5091,1.4463,1.5091
444.1,,,,,26.0,,,,,67.3965,,,1.5425,1.4583,,45.1341,1.4597,1.4398,1.4597
444.2,,,,,26.0,,,,,67.1601,,,1.577,1.451,,48.8544,1.5179,1.491,1.5179
444.3,,,,,26.0,,,,,64.5613,,,1.5716,1.4525,,52.5649,1.5461,1.4937,1.5461
444.4,,,,,26.0,,,,,66.6285,,,1.5663,1.454,,52.854,1.5743,1.4963,1.5743
444.5,,,,,26.0,,,,,67.7947,,,1.5933,1.4434,,53.1432,1.6023,1.4679,1.6023
444.6,,,,,26.0,,,,,68.1244,,,1.5796,1.4489,,53.4324,1.5912,1.4702,1.5912
444.7,,,,,26.0,,,,,67.4473,,,1.5658,1.4544,,53.7318,1.5799,1.4726,1.5799
444.8,,,,,26.0,,,,,67.9997,,,1.5506,1.4549,,54.0311,1.4939,1.5005,1.4939
444.9,,,,,26.0,,,,,73.1478,,,1.5588,1.4573,,54.3305,1.5453,1.4852,1.5453
445.0,,,,,26.0,,,,,67.7595,,,1.5669,1.4597,,54.6299,1.5966,1.4699,1.5966
445.1,,,,,26.0,,,,,62.1183,,,1.5768,1.4581,,54.9292,1.5914,1.4811,1.5914
445.2,,,,,26.0,,,,,63.3081,,,1.5696,1.4571,,55.2277,1.5317,1.4821,1.5317
445.3,,,,,26.0,,,,,63.0739,,,1.5624,1.4561,,55.2385,1.4726,1.483,1.4726
445.4,,,,,26.0,,,,,62.8909,,,1.5665,1.4585,,55.2493,1.5714,1.4575,1.5714
445.5,,,,,26.0,,,,,63.9034,,,1.57,1.4559,,55.2603,1.5421,1.4476,1.5421
445.6,,,,,26.0,,,,,61.9909,,,1.5734,1.4532,,55.2784,1.5127,1.4379,1.5127
445.7,,,,,26.0,,,,,59.4709,,,1.5526,1.4534,,55.2965,1.4549,1.4594,1.4549
445.8,,,,,26.0,,,,,60.9995,,,1.5597,1.4514,,55.3147,1.4797,1.4646,1.4797
445.9,,,,,26.0,,,,,65.416,,,1.5668,1.4495,,55.351,1.5044,1.4698,1.5044
446.0,,,,,26.0,,,,,72.6365,,,1.583,1.4472,,55.3874,1.4763,1.4411,1.4763
446.1,,,,,26.0,,,,,66.1963,,,1.5782,1.454,,55.4236,1.4952,1.4852,1.4952
446.2,,,,,26.0,,,,,63.9918,,,1.5734,1.4607,,55.4351,1.5141,1.5291,1.5141
446.3,,,,,26.0,,,,,63.7737,,,1.5796,1.4535,,55.4465,1.5363,1.5037,1.5363
446.4,,,,,26.0,,,,,67.101,,,1.5857,1.4462,,55.4579,1.5582,1.4784,1.5582
446.5,,,,,26.0,,,,,68.8333,,,1.5462,1.4528,,55.4109,1.5042,1.4831,1.5042
446.6,,,,,26.0,,,,,67.9834,,,1.5565,1.4516,,55.3639,1.4999,1.4821,1.4999
446.7,,,,,26.0,,,,,71.6718,,,1.5669,1.4503,,55.3171,1.4958,1.4811,1.4958
446.8,,,,,26.0,,,,,72.9148,,,1.5597,1.4299,,55.3201,1.5819,1.4705,1.5819
446.9,,,,,26.0,,,,,70.4157,,,1.5466,1.4327,,55.323,1.5536,1.4611,1.5536
447.0,,,,,26.0,,,,,68.8762,,,1.5335,1.4355,,55.3261,1.5254,1.4517,1.5254
447.1,,,,,26.0,,,,,68.0592,,,1.5498,1.4276,,55.3487,1.4884,1.4391,1.4884
447.2,,,,,26.0,,,,,69.3035,,,1.5526,1.4226,,55.3714,1.4804,1.4315,1.4804
447.3,,,,,26.0,,,,,67.3946,,,1.5552,1.4175,,55.3939,1.4725,1.4239,1.4725
447.4,,,,,26.0,,,,,66.0697,,,1.514,1.4109,,55.3969,1.5585,1.4214,1.5585
447.5,,,,,26.0,,,,,69.9078,,,1.5191,1.3976,,55.4,1.4872,1.4088,1.4872
447.6,,,,,26.0,,,,,69.9399,,,1.5242,1.3844,,55.4029,1.4161,1.396,1.4161
447.7,,,,,26.0,,,,,67.8421,,,1.5014,1.3828,,55.3562,1.4032,1.3757,1.4032
447.8,,,,,26.0,,,,,65.7497,,,1.4786,1.3812,,55.3095,1.3904,1.3553,1.3904
447.9,,,,,26.0,,,,,65.4827,,,1.4559,1.3797,,55.2629,1.3775,1.3352,1.3775
448.0,,,,,26.0,,,,,66.5855,,,1.4669,1.3694,,55.2659,1.3809,1.358,1.3809
448.1,,,,,26.0,,,,,65.3568,,,1.4547,1.377,,55.2688,1.4058,1.3686,1.4058
448.2,,,,,26.0,,,,,66.1115,,,1.4426,1.3846,,55.2719,1.4305,1.3792,1.4305
448.3,,,,,26.0,,,,,67.9596,,,1.4609,1.3676,,55.3047,1.4461,1.358,1.4461
448.4,,,,,26.0,,,,,62.6553,,,1.4425,1.3743,,55.3374,1.4634,1.3633,1.4634
448.5,,,,,26.0,,,,,62.5918,,,1.4243,1.381,,55.37,1.4808,1.3687,1.4808
448.6,,,,,26.0,,,,,65.6263,,,1.443,1.3865,,55.3379,1.4663,1.3926,1.4663
448.7,,,,,26.0,,,,,69.446,,,1.4617,1.3919,,55.3058,1.4519,1.4163,1.4519
448.8,,,,,26.0,,,,,70.352,,,1.5059,1.3759,,55.2738,1.4995,1.3822,1.4995
448.9,,,,,26.0,,,,,66.8884,,,1.5014,1.3896,,55.292,1.472,1.3953,1.472
449.0,,,,,26.0,,,,,67.0673,,,1.497,1.4033,,55.3101,1.4448,1.4083,1.4448
449.1,,,,,26.0,,,,,68.218,,,1.5354,1.4046,,55.3281,1.5001,1.3907,1.5001
449.2,,,,,26.0,,,,,72.3632,,,1.5281,1.4114,,55.341,1.485,1.4014,1.485
449.3,,,,,26.0,,,,,68.414,,,1.5209,1.4183,,55.3539,1.4699,1.4122,1.4699
449.4,,,,,26.0,,,,,64.6585,,,1.5494,1.4413,,55.3667,1.4918,1.434,1.4918
449.5,,,,,26.0,,,,,61.6112,,,1.5437,1.4364,,55.3397,1.4992,1.4509,1.4992
449.6,,,,,26.0,,,,,64.2162,,,1.5381,1.4314,,55.3126,1.5065,1.4679,1.5065
449.7,,,,,26.0,,,,,67.4449,,,1.5528,1.4417,,55.2857,1.5217,1.4672,1.5217
449.8,,,,,26.0,,,,,67.3561,,,1.5697,1.4471,,55.2886,1.5096,1.4732,1.5096
449.9,,,,,26.0,,,,,67.4506,,,1.5868,1.4525,,55.2915,1.4979,1.479,1.4979
450.0,,,,,26.0,,,,,67.1736,,,1.6102,1.4544,,55.2944,1.607,1.4536,1.607
450.1,,,,,26.0,,,,,64.155,,,1.5944,1.4615,,55.2974,1.5902,1.4653,1.5902
450.2,,,,,26.0,,,,,64.55,,,1.5787,1.4686,,55.3004,1.5733,1.4772,1.5733
450.3,,,,,26.0,,,,,66.0803,,,1.6033,1.4569,,55.3034,1.5711,1.4971,1.5711
450.4,,,,,26.0,,,,,63.7365,,,1.5873,1.4621,,55.3209,1.5412,1.5069,1.5412
450.5,,,,,26.0,,,,,63.4959,,,1.5713,1.4674,,55.3385,1.5114,1.5166,1.5114
450.6,,,,,26.0,,,,,64.0235,,,1.5681,1.4514,,55.3559,1.5122,1.464,1.5122
450.7,,,,,26.0,,,,,64.9673,,,1.5525,1.4467,,55.3421,1.4706,1.4474,1.4706
450.8,,,,,26.0,,,,,64.0761,,,1.5368,1.4419,,55.3283,1.4292,1.4308,1.4292
450.9,,,,,26.0,,,,,61.3945,,,1.522,1.4435,,55.3147,1.4124,1.4264,1.4124
451.0,,,,,26.0,,,,,66.7997,,,1.5073,1.4452,,55.3328,1.3958,1.4221,1.3958
451.1,,,,,26.0,,,,,68.9129,,,1.5454,1.4322,,55.3509,1.4673,1.4691,1.4673
451.2,,,,,26.0,,,,,66.7974,,,1.5568,1.4209,,55.369,1.4655,1.4487,1.4655
451.3,,,,,26.0,,,,,69.5263,,,1.5681,1.4096,,55.3788,1.4635,1.4282,1.4635
451.4,,,,,26.0,,,,,69.7722,,,1.5319,1.4048,,55.3886,1.4414,1.381,1.4414
451.5,,,,,26.0,,,,,67.3499,,,1.5264,1.3945,,55.3984,1.4558,1.3772,1.4558
451.6,,,,,26.0,,,,,66.27,,,1.5207,1.3842,,55.4015,1.4701,1.3732,1.4701
451.7,,,,,26.0,,,,,65.322,,,1.4634,1.3674,,55.4045,1.3939,1.343,1.3939
451.8,,,,,26.0,,,,,65.1832,,,1.4432,1.3626,,55.4074,1.3682,1.3334,1.3682
451.9,,,,,26.0,,,,,65.0444,,,1.423,1.3578,,55.3802,1.3427,1.3238,1.3427
452.0,,,,,26.0,,,,,64.9057,,,1.4231,1.3529,,55.3531,1.3819,1.3408,1.3819
452.1,,,,,26.0,,,,,64.7669,,,1.4436,1.3559,,55.326,1.3945,1.3482,1.3945
452.2,,,,,26.0,,,,,64.6281,,,1.4642,1.3588,,55.3297,1.407,1.3557,1.407
452.3,,,,,26.0,,,,,64.4894,,,1.5006,1.3389,,55.3333,1.3672,1.3569,1.3672
452.4,,,,,26.0,,,,,64.3506,,,1.484,1.3384,,55.337,1.4026,1.3648,1.4026
452.5,,,,,26.0,,,,,64.2118,,,1.4674,1.3379,,55.3394,1.4378,1.3728,1.4378
452.6,,,,,26.0,,,,,64.0731,,,1.4626,1.3296,,55.3418,1.4553,1.3998,1.4553
452.7,,,,,26.0,,,,,63.9343,,,1.4739,1.3253,,55.3442,1.4431,1.4072,1.4431
452.8,,,,,26.0,,,,,63.7955,,,1.4852,1.321,,55.3472,1.431,1.4144,1.431
452.9,,,,,26.0,,,,,63.6568,,,1.4693,1.3235,,55.3501,1.4927,1.358,1.4927
453.0,,,,,26.0,,,,,63.518,,,1.4878,1.3115,,55.353,1.4826,1.371,1.4826
453.1,,,,,26.0,,,,,63.3792,,,1.5062,1.2995,,55.3064,1.4726,1.384,1.4726
453.2,,,,,26.0,,,,,63.2403,,,1.4936,1.2949,,55.2597,1.4826,1.384,1.4826
453.3,,,,,26.0,,,,,63.0384,,,1.4809,1.2902,,55.2133,1.4926,1.3837,1.4926
453.4,,,,,26.0,,,,,63.2083,,,1.4483,1.2538,,55.2471,1.4626,1.2957,1.4626
453.5,,,,,26.0,,,,,64.2518,,,1.4027,1.2455,,55.281,1.3965,1.2509,1.3965
453.6,,,,,26.0,,,,,66.2877,,,1.3567,1.2372,,55.3149,1.33,1.2061,1.33
453.7,,,,,26.0,,,,,65.3359,,,1.2061,1.2246,,55.333,1.1085,1.1188,1.1085
453.8,,,,,26.0,,,,,64.8359,,,1.2006,1.2348,,55.3511,1.0526,1.0998,1.0526
453.9,,,,,26.0,,,,,64.6917,,,1.1952,1.245,,55.3426,0.9971,1.081,0.9971
454.0,,,,,26.0,,,,,65.0241,,,1.2291,1.2622,,46.1151,1.0459,1.1169,1.0459
454.1,,,,,26.0,,,,,65.3614,,,1.2631,1.2794,,36.8877,1.0948,1.1527,1.0948
454.2,,,,,26.0,,,,,65.7113,,,1.297,1.2967,,27.667,1.1436,1.1885,1.1436
454.3,,,,,26.0,,,,,66.0432,,,1.331,1.3139,,20.7508,1.1925,1.2243,1.1925
454.4,,,,,26.0,,,,,66.3191,,,1.3649,1.3311,,13.8347,1.2413,1.2602,1.2413
454.5,,,,,26.0,,,,,67.3716,,,1.3988,1.3483,,6.9533,1.2901,1.296,1.2901
454.6,,,,,26.0,,,,,63.9272,,,1.4328,1.3655,,12.0955,1.339,1.3318,1.339
454.7,,,,,26.0,,,,,61.3987,,,1.4667,1.3828,,17.2377,1.3878,1.3676,1.3878
454.8,,,,,26.0,,,,,63.162,,,1.5006,1.4,,22.3797,1.4366,1.4035,1.4366
454.9,,,,,26.0,,,,,67.3551,,,1.5346,1.4172,,27.4544,1.4855,1.4393,1.4855
455.0,,,,,26.0,,,,,71.5337,,,1.5685,1.4344,,32.5291,1.5343,1.4751,1.5343
455.1,,,,,26.0,,,,,67.5254,,,1.6025,1.4516,,37.6052,1.5831,1.511,1.5831
455.2,,,,,26.0,,,,,67.5742,,,1.6364,1.4688,,43.1655,1.632,1.5468,1.632
455.3,,,,,26.0,,,,,68.2595,,,1.6702,1.4861,,48.7258,1.6807,1.5825,1.6807
455.4,,,,,26.0,,,,,66.4113,,,1.6785,1.4739,,54.2723,1.6709,1.5818,1.6709
455.5,,,,,26.0,,,,,65.1044,,,1.6866,1.4618,,55.0357,1.6609,1.5811,1.6609
455.6,,,,,26.0,,,,,63.6157,,,1.6543,1.4484,,55.7991,1.622,1.5854,1.622
455.7,,,,,26.0,,,,,63.2763,,,1.651,1.4272,,56.5598,1.6328,1.5746,1.6328
455.8,,,,,26.0,,,,,63.5625,,,1.6475,1.4058,,56.3938,1.6435,1.5635,1.6435
455.9,,,,,26.0,,,,,64.2942,,,1.5905,1.3428,,56.2278,1.5927,1.5105,1.5927
456.0,,,,,26.0,,,,,66.424,,,1.553,1.3209,,56.0616,1.543,1.4675,1.543
456.1,,,,,26.0,,,,,67.0607,,,1.5155,1.299,,55.8453,1.4931,1.4245,1.4931
456.2,,,,,26.0,,,,,66.1412,,,1.4634,1.2645,,55.6289,1.434,1.4097,1.434
456.3,,,,,26.0,,,,,68.6651,,,1.4112,1.2299,,55.413,1.3754,1.3947,1.3754
456.4,,,,,26.0,,,,,70.3455,,,1.3707,1.1892,,55.3362,1.4292,1.326,1.4292
456.5,,,,,26.0,,,,,71.1586,,,1.3577,1.1561,,55.2593,1.3731,1.2965,1.3731
456.6,,,,,26.0,,,,,69.0535,,,1.3444,1.1228,,55.1827,1.3173,1.2671,1.3173
456.7,,,,,26.0,,,,,68.304,,,1.2535,1.0588,,55.1935,1.3852,1.2466,1.3852
456.8,,,,,26.0,,,,,71.411,,,1.1801,1.0099,,55.2042,1.3769,1.2,1.3769
456.9,,,,,26.0,,,,,70.602,,,1.1066,0.9609,,55.2149,1.368,1.153,1.368
457.0,,,,,26.0,,,,,69.6355,,,0.9597,0.8561,,55.1741,1.1745,0.9548,1.1745
457.1,,,,,26.0,,,,,69.4927,,,0.8342,0.8079,,55.1334,1.2097,0.8848,1.2097
457.2,,,,,26.0,,,,,70.0631,,,0.709,0.7597,,55.0927,1.2449,0.8148,1.2449
457.3,,,,,26.0,,,,,70.5432,,,0.6886,0.7317,,55.1058,1.3204,0.7841,1.3204
457.4,,,,,26.0,,,,,67.9624,,,0.7718,0.7557,,55.119,1.2299,0.8227,1.2299
457.5,,,,,26.0,,,,,67.1194,,,0.855,0.7798,,55.1322,1.1388,0.8614,1.1388
457.6,,,,,26.0,,,,,66.2415,,,0.9726,0.8929,,55.159,0.8087,0.9361,0.8087
457.7,,,,,26.0,,,,,59.7291,,,1.0626,0.9307,,55.1858,0.9299,0.9959,0.9299
457.8,,,,,26.0,,,,,57.9362,,,1.1523,0.9685,,55.2124,1.0511,1.0557,1.0511
457.9,,,,,26.0,,,,,58.8268,,,1.1711,1.0225,,55.1792,1.1732,1.1594,1.1732
458.0,,,,,26.0,,,,,61.5621,,,1.1821,1.0418,,55.146,1.1754,1.1662,1.1754
458.1,,,,,26.0,,,,,62.5108,,,1.1931,1.061,,55.113,1.178,1.173,1.178
458.2,,,,,26.0,,,,,62.5319,,,1.2366,1.085,,55.1398,1.2828,1.1772,1.2828
458.3,,,,,26.0,,,,,61.3937,,,1.2425,1.1004,,55.1665,1.3065,1.2042,1.3065
458.4,,,,,26.0,,,,,61.6882,,,1.2484,1.1157,,55.1932,1.3301,1.2312,1.3301
458.5,,,,,26.0,,,,,63.7788,,,1.2739,1.1241,,55.2083,1.3474,1.2545,1.3474
458.6,,,,,26.0,,,,,65.3733,,,1.2994,1.1326,,55.2234,1.3646,1.2777,1.3646
458.7,,,,,26.0,,,,,67.483,,,1.3238,1.154,,55.2384,1.3774,1.2724,1.3774
458.8,,,,,26.0,,,,,71.283,,,1.3219,1.1764,,55.1977,1.3569,1.2654,1.3569
458.9,,,,,26.0,,,,,72.4914,,,1.32,1.1988,,55.157,1.3363,1.2584,1.3363
459.0,,,,,26.0,,,,,72.0565,,,1.3257,1.2143,,55.1164,1.2774,1.2446,1.2774
459.1,,,,,26.0,,,,,68.2034,,,1.3228,1.2232,,55.1272,1.2855,1.2515,1.2855
459.2,,,,,26.0,,,,,66.4818,,,1.32,1.2321,,55.1381,1.2937,1.2584,1.2937
459.3,,,,,26.0,,,,,65.7114,,,1.3183,1.2485,,55.149,1.3147,1.2693,1.3147
459.4,,,,,26.0,,,,,66.2252,,,1.3315,1.2482,,55.1593,1.3181,1.2659,1.3181
459.5,,,,,26.0,,,,,67.7266,,,1.3448,1.248,,55.1696,1.3215,1.2625,1.3215
459.6,,,,,26.0,,,,,68.9042,,,1.339,1.2725,,55.1798,1.3392,1.2605,1.3392
459.7,,,,,26.0,,,,,68.4048,,,1.3486,1.2756,,55.1543,1.3243,1.272,1.3243
459.8,,,,,26.0,,,,,71.0787,,,1.3582,1.2788,,55.1288,1.3097,1.2836,1.3097
459.9,,,,,26.0,,,,,72.1663,,,1.3948,1.2951,,55.1036,1.4084,1.3228,1.4084
460.0,,,,,26.0,,,,,66.3461,,,1.4079,1.3038,,55.1303,1.4189,1.3449,1.4189
460.1,,,,,26.0,,,,,66.3395,,,1.4213,1.3125,,55.1571,1.4295,1.3668,1.4295
460.2,,,,,26.0,,,,,68.8003,,,1.4791,1.3065,,55.1838,1.4734,1.3704,1.4734
460.3,,,,,26.0,,,,,69.9683,,,1.4681,1.3137,,55.21,1.456,1.3718,1.456
460.4,,,,,26.0,,,,,68.5187,,,1.4571,1.3209,,55.2361,1.4387,1.3735,1.4387
460.5,,,,,26.0,,,,,66.3432,,,1.4664,1.3263,,55.262,1.4759,1.4451,1.4759
460.6,,,,,26.0,,,,,61.7944,,,1.4761,1.3181,,55.2152,1.449,1.3989,1.449
460.7,,,,,26.0,,,,,62.8786,,,1.4858,1.3099,,55.1684,1.4222,1.3528,1.4222
460.8,,,,,26.0,,,,,65.5575,,,1.4555,1.3133,,55.1217,1.406,1.3592,1.406
460.9,,,,,26.0,,,,,65.4931,,,1.4254,1.3166,,55.1324,1.3898,1.3655,1.3898
461.0,,,,,26.0,,,,,65.6507,,,1.4177,1.302,,55.1431,1.3558,1.3317,1.3558
461.1,,,,,26.0,,,,,65.7464,,,1.402,1.2969,,55.1538,1.3487,1.3219,1.3487
461.2,,,,,26.0,,,,,66.2524,,,1.3863,1.2919,,55.1647,1.3416,1.3122,1.3416
461.3,,,,,26.0,,,,,67.7352,,,1.4192,1.2903,,55.1757,1.3577,1.3149,1.3577
461.4,,,,,26.0,,,,,70.3357,,,1.4145,1.2852,,55.1865,1.3394,1.3089,1.3394
461.5,,,,,26.0,,,,,70.4289,,,1.4098,1.2801,,55.1557,1.3211,1.3029,1.3211
461.6,,,,,26.0,,,,,68.2989,,,1.3675,1.2783,,55.1248,1.2877,1.3029,1.2877
461.7,,,,,26.0,,,,,63.1321,,,1.3722,1.2719,,55.0942,1.3059,1.2921,1.3059
461.8,,,,,26.0,,,,,63.2378,,,1.3769,1.2656,,55.1209,1.3242,1.2814,1.3242
461.9,,,,,26.0,,,,,64.0493,,,1.3581,1.2571,,55.1477,1.3471,1.2772,1.3471
462.0,,,,,26.0,,,,,66.6291,,,1.3487,1.2517,,55.1742,1.3341,1.2665,1.3341
462.1,,,,,26.0,,,,,68.2829,,,1.3394,1.2462,,55.1412,1.3212,1.2557,1.3212
462.2,,,,,26.0,,,,,69.1037,,,1.3242,1.2357,,55.1082,1.3165,1.2192,1.3165
462.3,,,,,26.0,,,,,68.354,,,1.3015,1.2308,,55.0753,1.2886,1.1986,1.2886
462.4,,,,,26.0,,,,,67.0407,,,1.2789,1.226,,55.1022,1.2608,1.1781,1.2608
462.5,,,,,26.0,,,,,65.1898,,,1.3062,1.2399,,55.1292,1.2711,1.2184,1.2711
462.6,,,,,26.0,,,,,60.4818,,,1.3295,1.24,,55.1561,1.2938,1.2387,1.2938
462.7,,,,,26.0,,,,,63.6298,,,1.3527,1.2401,,55.1828,1.3166,1.259,1.3166
462.8,,,,,26.0,,,,,68.7226,,,1.3908,1.2535,,55.2096,1.3779,1.2819,1.3779
462.9,,,,,26.0,,,,,66.1974,,,1.4082,1.2582,,55.2361,1.4154,1.2984,1.4154
463.0,,,,,26.0,,,,,66.6025,,,1.4254,1.2629,,55.2108,1.453,1.3152,1.453
463.1,,,,,26.0,,,,,67.7661,,,1.403,1.2918,,55.1854,1.4908,1.4083,1.4908
463.2,,,,,26.0,,,,,67.0484,,,1.4237,1.2833,,55.1602,1.5144,1.3728,1.5144
463.3,,,,,26.0,,,,,66.5429,,,1.4441,1.2749,,55.187,1.5374,1.3372,1.5374
463.4,,,,,26.0,,,,,65.8428,,,1.3861,1.2672,,55.2138,1.3528,1.2866,1.3528
463.5,,,,,26.0,,,,,66.0909,,,1.3643,1.2673,,55.2397,1.365,1.2626,1.365
463.6,,,,,26.0,,,,,66.1492,,,1.3426,1.2673,,54.9762,1.3771,1.2387,1.3771
463.7,,,,,26.0,,,,,66.161,,,1.3945,1.2583,,54.7127,1.2993,1.2564,1.2993
463.8,,,,,26.0,,,,,65.3221,,,1.3627,1.265,,54.4507,1.2966,1.2697,1.2966
463.9,,,,,26.0,,,,,65.5753,,,1.3309,1.2717,,54.7309,1.2939,1.2829,1.2939
464.0,,,,,26.0,,,,,68.1304,,,1.3331,1.2734,,55.0111,1.2999,1.2642,1.2999
464.1,,,,,26.0,,,,,67.6577,,,1.3353,1.2751,,55.2904,1.306,1.2458,1.306
464.2,,,,,26.0,,,,,67.6043,,,1.3796,1.2776,,55.2495,1.3415,1.2846,1.3415
464.3,,,,,26.0,,,,,71.0849,,,1.4015,1.2818,,55.2086,1.3779,1.3014,1.3779
464.4,,,,,26.0,,,,,67.3865,,,1.4232,1.286,,55.1679,1.4141,1.3184,1.4141
464.5,,,,,26.0,,,,,63.6297,,,1.4397,1.2966,,55.1879,1.3827,1.3385,1.3827
